id,code,icao,city,region,runways,elev,lat,lon,desc
914,EKO,KEKO,Elko,US-NV,2,5140,40.8249015808105,-115.791999816895,Elko Regional Airport
915,GCC,KGCC,Gillette,US-WY,2,4365,44.3488998413,-105.539001465,Gillette Campbell County Airport
916,FCA,KGPI,Kalispell,US-MT,3,2977,48.3105010986328,-114.255996704102,Glacier Park International Airport
917,GTF,KGTF,Great Falls,US-MT,3,3680,47.48199844,-111.3710022,Great Falls International Airport
918,HLN,KHLN,Helena,US-MT,3,3877,46.6068000793457,-111.983001708984,Helena Regional Airport
919,JAC,KJAC,Jackson,US-WY,1,6451,43.6072998046875,-110.737998962402,Jackson Hole Airport
920,LWS,KLWS,Lewiston,US-ID,2,1442,46.3745002746582,-117.014999389648,Lewiston Nez Perce County Airport
921,MSO,KMSO,Missoula,US-MT,2,3206,46.91630173,-114.0910034,Missoula International Airport
922,PIH,KPIH,Pocatello,US-ID,2,4452,42.9098014831543,-112.596000671387,Pocatello Regional Airport
923,RKS,KRKS,Rock Springs,US-WY,2,6764,41.59420013,-109.0650024,Rock Springs Sweetwater County Airport
924,SGU,KSGU,St George,US-UT,1,2941,37.0363888889,-113.510305556,St George Municipal Airport
925,TWF,KTWF,Twin Falls,US-ID,2,4154,42.48180008,-114.487999,Joslin Field Magic Valley Regional Airport
926,VEL,KVEL,Vernal,US-UT,2,5278,40.4408989,-109.5100021,Vernal Regional Airport
929,BKG,KBBG,Branson,US-MO,1,1302,36.532082,-93.200544,Branson Airport
931,AIA,KAIA,Alliance,US-NE,3,3931,42.0531997681,-102.804000854,Alliance Municipal Airport
932,ALS,KALS,Alamosa,US-CO,2,7539,37.4348983765,-105.866996765,San Luis Valley Regional Bergman Field
933,BFF,KBFF,Scottsbluff,US-NE,2,3967,41.87400055,-103.5960007,Western Neb. Rgnl/William B. Heilig Airport
934,BIS,KBIS,Bismarck,US-ND,2,1661,46.7727012634277,-100.746002197266,Bismarck Municipal Airport
935,CEZ,KCEZ,Cortez,US-CO,1,5918,37.3030014038,-108.627998352,Cortez Municipal Airport
936,CYS,KCYS,Cheyenne,US-WY,2,6159,41.15570068,-104.8119965,Cheyenne Regional Jerry Olson Field
937,DDC,KDDC,Dodge City,US-KS,2,2594,37.7634010314941,-99.9655990600586,Dodge City Regional Airport
938,DIK,KDIK,Dickinson,US-ND,2,2592,46.7974014282,-102.802001953,Dickinson Theodore Roosevelt Regional Airport
939,EAR,KEAR,Kearney,US-NE,2,2131,40.72700119,-99.00679779,Kearney Regional Airport
940,FMN,KFMN,Farmington,US-NM,2,5506,36.7411994934,-108.230003357,Four Corners Regional Airport
941,GUC,KGUC,Gunnison,US-CO,2,7680,38.53390121,-106.9329987,Gunnison Crested Butte Regional Airport
942,ILG,KILG,Wilmington,US-DE,3,80,39.67869949,-75.60649872,New Castle Airport
943,ISN,KISN,Williston,US-ND,2,1982,48.177898407,-103.641998291,Sloulin Field International Airport
944,LAR,KLAR,Laramie,US-WY,2,7284,41.3120994567871,-105.675003051758,Laramie Regional Airport
945,LBF,KLBF,North Platte,US-NE,2,2777,41.12620163,-100.6839981,North Platte Regional Airport Lee Bird Field
946,LBL,KLBL,Liberal,US-KS,2,2885,37.0442009,-100.9599991,Liberal Mid-America Regional Airport
947,LNK,KLNK,Lincoln,US-NE,3,1219,40.851001739502,-96.7592010498047,Lincoln Airport
948,MCK,KMCK,Mc Cook,US-NE,3,2583,40.20629883,-100.5920029,Mc Cook Ben Nelson Regional Airport
949,MOT,KMOT,Minot,US-ND,2,1716,48.2593994140625,-101.279998779297,Minot International Airport
950,MTJ,KMTJ,Montrose,US-CO,2,5759,38.5097999573,-107.893997192,Montrose Regional Airport
951,PGA,KPGA,Page,US-AZ,2,4316,36.92610168,-111.447998,Page Municipal Airport
952,PIR,KPIR,Pierre,US-SD,2,1744,44.38270187,-100.2860031,Pierre Regional Airport
953,PUB,KPUB,Pueblo,US-CO,4,4726,38.2891006469727,-104.497001647949,Pueblo Memorial Airport
954,RIW,KRIW,Riverton,US-WY,2,5525,43.064201355,-108.459999084,Riverton Regional Airport
955,SHR,KSHR,Sheridan,US-WY,3,4021,44.7691993713379,-106.980003356934,Sheridan County Airport
956,ART,KART,Watertown,US-NY,2,325,43.9919013977051,-76.0216979980469,Watertown International Airport
957,CMX,KCMX,Hancock,US-MI,2,1095,47.168399810791,-88.4890975952148,Houghton County Memorial Airport
958,CWA,KCWA,Mosinee,US-WI,2,1277,44.7775993347,-89.6668014526,Central Wisconsin Airport
959,DBQ,KDBQ,Dubuque,US-IA,2,1077,42.40200043,-90.70950317,Dubuque Regional Airport
960,DEC,KDEC,Decatur,US-IL,3,682,39.8345985412598,-88.8656997680664,Decatur Airport
961,DLH,KDLH,Duluth,US-MN,2,1428,46.8420982361,-92.1936035156,Duluth International Airport
962,EAU,KEAU,Eau Claire,US-WI,2,913,44.8657989501953,-91.4842987060547,Chippewa Valley Regional Airport
963,ELM,KELM,Elmira/Corning,US-NY,3,954,42.1599006652832,-76.8916015625,Elmira Corning Regional Airport
964,LSE,KLSE,La Crosse,US-WI,3,655,43.87900162,-91.25669861,La Crosse Municipal Airport
965,MKG,KMKG,Muskegon,US-MI,2,629,43.16949844,-86.23819733,Muskegon County Airport
966,PAH,KPAH,Paducah,US-KY,2,410,37.0607986450195,-88.7738037109375,Barkley Regional Airport
967,STC,KSTC,St Cloud,US-MN,2,1031,45.5466003417969,-94.0598983764648,St Cloud Regional Airport
968,TOL,KTOL,Toledo,US-OH,2,683,41.58679962,-83.80780029,Toledo Express Airport
969,TVC,KTVC,Traverse City,US-MI,3,624,44.7414016723633,-85.5821990966797,Cherry Capital Airport
970,SCE,KUNV,State College,US-PA,1,1239,40.8493003845,-77.8487014771,University Park Airport
1051,LBE,KLBE,Latrobe,US-PA,2,1199,40.27590179,-79.40480042,Arnold Palmer Regional Airport
1052,ORH,KORH,Worcester,US-MA,2,1009,42.2672996520996,-71.8757019042969,Worcester Regional Airport
1053,PBG,KPBG,Plattsburgh,US-NY,1,234,44.6509017944336,-73.4681015014648,Plattsburgh International Airport
1060,AOO,KAOO,Altoona,US-PA,2,1503,40.29639816,-78.31999969,Altoona Blair County Airport
1061,BGM,KBGM,Binghamton,US-NY,2,1636,42.20869827,-75.97979736,Greater Binghamton/Edwin A Link field
1062,BKW,KBKW,Beckley,US-WV,2,2504,37.7873001099,-81.1241989136,Raleigh County Memorial Airport
1063,HGR,KHGR,Hagerstown,US-MD,2,703,39.707901,-77.72949982,Hagerstown Regional Richard A Henson Field
1064,JST,KJST,Johnstown,US-PA,3,2284,40.3161010742188,-78.8339004516602,John Murtha Johnstown Cambria County Airport
1065,LNS,KLNS,Lancaster,US-PA,2,403,40.1217002868652,-76.2960968017578,Lancaster Airport
1066,MGW,KMGW,Morgantown,US-WV,2,1248,39.64289856,-79.91629791,Morgantown Municipal Walter L. Bill Hart Field
1067,SHD,KSHD,Staunton/Waynesboro/Harrisonburg,US-VA,1,1201,38.2638015747,-78.8964004517,Shenandoah Valley Regional Airport
1068,ITH,KITH,Ithaca,US-NY,2,1099,42.4910011291504,-76.4583969116211,Ithaca Tompkins Regional Airport
1069,GFK,KGFK,Grand Forks,US-ND,4,845,47.9492988586426,-97.1761016845703,Grand Forks International Airport
